username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2015/11/19;10;7;"Check out new security flaws in #Jenkins #JBoss #Ganglia #ruby and many others - developers read nowhttp://blog.detectify.com/post/133524865588/new-findings-joomla-jboss-jenkins-and-others …";;;#Jenkins #JBoss #Ganglia #ruby;"667331814328041472";https://twitter.com/chritw/status/667331814328041472
;2015/11/16;6;10;"Good overview of how to build a #Jenkins cluster with @Docker and Rancher. http://hubs.ly/H01mQZW0 pic.twitter.com/Jb6iDaC8Az";;@Docker;#Jenkins;"666287571559964672";https://twitter.com/Rancher_Labs/status/666287571559964672
;2015/11/16;5;14;"Come get a #Jenkins T-shirt at #CloudBees booth in #dockerconpic.twitter.com/KBfDQVsIVB";;;#Jenkins #CloudBees #dockerconpic;"666233686745042945";https://twitter.com/kohsukekawa/status/666233686745042945
;2015/11/08;7;11;"Has the phrase "quick question" ever actually led to a quick question or a quick answer? #TheLibrarians #Jenkins";;;#TheLibrarians #Jenkins;"663529471316770819";https://twitter.com/ccgclibraries/status/663529471316770819
;2015/11/08;30;33;"Vulnerability In Java Commons Library Leads To Hundreds of Insecure Applications http://developers.slashdot.org/story/15/11/08/0346258/vulnerability-in-java-commons-library-leads-to-hundreds-of-insecure-applications … #infosec #WebLogic #JBoss #Jenkins";;;#infosec #WebLogic #JBoss #Jenkins;"663374949894127616";https://twitter.com/nixcraft/status/663374949894127616
;2015/11/06;13;35;"2016 #jenkins sticker kit. Gotta catch them all! pic.twitter.com/YAVCvSF5DI";;;#jenkins;"662718638135181313";https://twitter.com/kohsukekawa/status/662718638135181313
;2015/11/06;27;43;"Deploying a scalable #Jenkins cluster w/ @Docker & #RancherOS: http://rancher.com/deploying-a-scalable-jenkins-cluster-with-docker-and-rancher/ … via @Rancher_Labs @jenkinscipic.twitter.com/9RJMKgnVtZ";;@Docker @Rancher_Labs @jenkinscipic;#Jenkins #RancherOS;"662614620172099584";https://twitter.com/Docker/status/662614620172099584
;2015/11/05;9;5;"New Blog: Implementing a scalable #Jenkins cluster with @Docker and Rancher. http://hubs.ly/H01mQWn0 pic.twitter.com/xHQW3FKIkz";;@Docker;#Jenkins;"662320301624188928";https://twitter.com/Rancher_Labs/status/662320301624188928
;2015/10/31;4;11;"Happy #Halloween from Captain #Bailey T. Bark and #Jenkins "Bones" McTreat! #StarTrek #llap #iggybrigade https://instagram.com/p/9g5EUDh6Ux/ ";;;#Halloween #Bailey #Jenkins #StarTrek #llap #iggybrigade;"660540862900736000";https://twitter.com/AshleyEsqueda/status/660540862900736000
;2015/10/30;17;17;"Congrats to our Seville-based developer @davidbhlm for the winning Halloween pumpkin, Devilish #Jenkins! @jenkinscipic.twitter.com/OT4mfIVon4";;@davidbhlm @jenkinscipic;#Jenkins;"660207146445832193";https://twitter.com/bitnami/status/660207146445832193
;2015/10/27;5;6;"#Jenkins making an appearance in #Oracle Open World keynote.pic.twitter.com/lzOJyv1vn5";;;#Jenkins #Oracle;"659120057713233920";https://twitter.com/kohsukekawa/status/659120057713233920
;2015/10/26;6;15;"#Today in 1678 Death of English #composer John #Jenkins #MusicHistory #classicalmusicpic.twitter.com/GrzakIxvuL";;;#Today #composer #Jenkins #MusicHistory #classicalmusicpic;"658685969999073280";https://twitter.com/today_classical/status/658685969999073280
;2015/10/22;4;10;"The slides of my talk about Continuous Delivery on iOS with Fastlane are online. http://www.slideshare.net/xrb/fastlane-et-livraison-continue-sous-ios-54270460 … #SoftShake #jenkins #ci #cd";;;#SoftShake #jenkins #ci #cd;"657234158188666880";https://twitter.com/xrb/status/657234158188666880
;2015/10/22;4;13;"How To Integrate Your Infrastructure with #Jenkins for Powerful #Testing! #testautomation http://buff.ly/1kuMlQ8 pic.twitter.com/BJLAJTOoKz";;;#Jenkins #Testing #testautomation;"657168197095944192";https://twitter.com/TestObject/status/657168197095944192
;2015/10/20;8;12;"Using #Jenkins to deploy on #OpenShift 3 http://ow.ly/3yky7T  by @VeerMuchandi";;@VeerMuchandi;#Jenkins #OpenShift;"656361877195345920";https://twitter.com/myfear/status/656361877195345920
;2015/10/17;0;2;"Lisää porukkaa haussa: #DevOps #phpdevelopment #reactjs #nodejs #php #Ansible #Jenkins #vagrant #robotframeworkhttps://www.verkkokauppa.com/fi/jarjestelmarekry …";;;#DevOps #phpdevelopment #reactjs #nodejs #php #Ansible #Jenkins #vagrant #robotframeworkhttps;"655386276733067264";https://twitter.com/konnunmerri/status/655386276733067264
;2015/10/04;6;6;"Nice! #AWS #Lambda #Jenkins #plugin to deploy and invoke functions as a build step and post build actionhttp://bit.ly/1FNmD35 ";;;#AWS #Lambda #Jenkins #plugin;"650596515405279232";https://twitter.com/danilop/status/650596515405279232
;2015/10/02;1;1;"Juha kirjoitti Vincitin iOS testiautomaatiosta ja jatkuvasta integroinnista. #Fastlane, #Jenkins ja #HockeyApp.http://www.vincit.fi/blog/how-we-use-jenkins-for-ios-ci/ …";;;#Fastlane #Jenkins #HockeyApp;"649832356543655936";https://twitter.com/VincitOy/status/649832356543655936
;2015/10/01;6;17;"Créer des builds plus complexes avec Jenkins: http://fdw.lu/bIT  #fdw #jenkins #builds #workflow #deploiement";;;#fdw #jenkins #builds #workflow #deploiement;"649468801751359488";https://twitter.com/LaFermeDuWeb/status/649468801751359488
;2015/09/25;6;3;"Templating Jenkins Build Environments with Docker Containers https://dzone.com/articles/templating-jenkins-build-environments-with-docker … #devops #jenkins #docker";;;#devops #jenkins #docker;"647571109500465153";https://twitter.com/dougsparling/status/647571109500465153
;2015/09/24;11;15;"How do you know that an interface was "designed" by a developer? When you can change the size of the icons. #jenkins pic.twitter.com/JJGyPQVs2W";;;#jenkins;"647149741852205056";https://twitter.com/jurezove/status/647149741852205056
;2015/09/21;0;1;"@KimmoEklund nauroin myös ääneen kun tuo #jenkins tarra tuli vastaan :D";;@KimmoEklund;#jenkins;"645915871609778176";https://twitter.com/jkoskenkorva/status/645915871609778176
;2015/09/20;17;3;"Join @JFrog in Silicon Valley to learn more — #DevOps #BigData #Jenkins #JFrog #Docker #Containers #Microserviceshttps://twitter.com/jfrog/status/645594507313065984 …";;@JFrog;#DevOps #BigData #Jenkins #JFrog #Docker #Containers #Microserviceshttps;"645607354650595328";https://twitter.com/DevOpsSummit/status/645607354650595328
;2015/09/17;43;32;"New blog from @CloudBees on how to integrate #Jenkins with #Docker Hub to accelerate app development pipeline: http://blog.cloudbees.com/2015/09/architecture-jenkins-docker-hub.html …";;@CloudBees;#Jenkins #Docker;"644574010458677248";https://twitter.com/Docker/status/644574010458677248
;2015/09/15;17;3;"Keynote Proposals Now Open! ? http://goo.gl/ewwXks  #DevOps #IoT #M2M #API #APM #Docker #Linux #Jenkins #BigData #Containers #Microservices";;;#DevOps #IoT #M2M #API #APM #Docker #Linux #Jenkins #BigData #Containers #Microservices;"643895752037675008";https://twitter.com/CloudExpo/status/643895752037675008
;2015/09/07;4;4;"Nothing, Go Away I'm working #TheLibrarians @LibrariansTNT #Jenkins @johnlarroquette Love it @tntdrama Can't wait for season 2";;@LibrariansTNT @johnlarroquette @tntdrama;#TheLibrarians #Jenkins;"640951223198224384";https://twitter.com/maryebrewer/status/640951223198224384
;2015/09/07;5;5;"we dont really need a book for old newspaper clippings #TheLibrarians #JakeStone @ChristianKane01 Oh you silly midwestern person #Jenkins";;@ChristianKane01;#TheLibrarians #JakeStone #Jenkins;"640948002534748160";https://twitter.com/maryebrewer/status/640948002534748160
;2015/09/05;8;12;"#Jenkins setups for #Kubernetes and #Docker Workflow http://ow.ly/3yaZ6D ";;;#Jenkins #Kubernetes #Docker;"640196557661454336";https://twitter.com/myfear/status/640196557661454336
;2015/09/03;18;1;"All Star Faculty Announced ? http://bit.ly/1ObA3Fa  #API #IoT #BigData #DevOps #Docker #Jenkins #Linux #OpenStack #Containers #Microservices";;;#API #IoT #BigData #DevOps #Docker #Jenkins #Linux #OpenStack #Containers #Microservices;"639522687778291712";https://twitter.com/CloudExpo/status/639522687778291712
;2015/09/02;13;10;"How to write powerful automated API tests with Postman, Newman and Jenkins http://blog.getpostman.com/2015/09/03/how-to-write-powerful-automated-api-tests-with-postman-newman-and-jenkins/ … #jenkins #apitesting";;;#jenkins #apitesting;"639176975471394816";https://twitter.com/postmanclient/status/639176975471394816
;2015/08/17;13;3;"Jason Bloomberg joins @DevOpsSummit Silicon Valley faculty #DevOps API #Docker #Containers #Jenkins #Microservicespic.twitter.com/gH8hfeVGIG";;@DevOpsSummit;#DevOps #Docker #Containers #Jenkins #Microservicespic;"633136232910876672";https://twitter.com/ExpoAI/status/633136232910876672
;2015/08/05;8;8;"Here is how to set up the most common #Jenkins jobs for a #Drupal project http://juampy72.github.io/jenkins-drupal  #CI";;;#Jenkins #Drupal #CI;"628847723031171072";https://twitter.com/juampynr/status/628847723031171072
;2015/08/04;6;9;"#ContinuousDelivery for #Oracle databases using #Atlassian Bamboo and #Redgate: http://workingwithdevs.com/continuous-delivery-oracle-databases-bamboo-redgate-1/ … (Also for #jenkins and #teamcity)";;;#ContinuousDelivery #Oracle #Atlassian #Redgate #jenkins #teamcity;"628617276221181952";https://twitter.com/_AlexYates_/status/628617276221181952
;2015/07/31;4;9;"En un par de horas comienza mi charla de #Jenkins y #Drupal en la #DrupalCR http://juampy72.github.io/jenkins-drupal ";;;#Jenkins #Drupal #DrupalCR;"627133605647642624";https://twitter.com/juampynr/status/627133605647642624
;2015/07/29;9;11;"Fingerprinting artifacts: @udaypal from @CloudBees speaking @docker SF on #Docker and #Jenkins pic.twitter.com/DayN5wQN8h";;@udaypal @CloudBees @docker;#Docker #Jenkins;"626573080823857152";https://twitter.com/Docker/status/626573080823857152
;2015/07/29;6;4;"Tonight we're at @Geekdom for @Docker @CloudBees SF meetup! It's a #Docker + #Jenkins special w/ @ehazlett & @udaypalhttp://www.meetup.com/Docker-meetups/events/223794787/ …";;@Geekdom @Docker @CloudBees @ehazlett @udaypalhttp;#Docker #Jenkins;"626443467753975808";https://twitter.com/Docker/status/626443467753975808
;2015/07/24;7;9;""15 must have @JenkinsCI plugins to increase productivity" by @vishal_vsh1 http://ht.ly/Q2DrJ  #DevOps #Jenkins pic.twitter.com/BFGINoHs92";;@JenkinsCI @vishal_vsh1;#DevOps #Jenkins;"624597537777778688";https://twitter.com/devopsdotcom/status/624597537777778688
;2015/07/15;5;13;"Fully automated Android build pipeline : #Puppet, #Jenkins, #Gradle and #Robolectrichttp://bit.ly/1f33Eod ";;;#Puppet #Jenkins #Gradle #Robolectrichttp;"621282903314534400";https://twitter.com/ippontech/status/621282903314534400
;2015/07/10;4;7;"Lets start the day with fresh coffee, a beautiful view and tuning #jenkins - #hiring #job #devops #Düsseldorfpic.twitter.com/2YWq6WloB0";;;#jenkins #hiring #job #devops #D;"619392155614867456";https://twitter.com/IT_Supertramp/status/619392155614867456
;2015/07/08;16;7;"#Barclays Boss #Jenkins Sacked: A Timeline Of Events http://news.sky.com/story/1515238/barclays-boss-sacked-timeline-of-events …";;;#Barclays #Jenkins;"618712030867005442";https://twitter.com/SkyNewsBiz/status/618712030867005442
;2015/06/07;9;16;"Automated testing at @docker by @frazelledazzell with #consul and #jenkins (and a few containers). Very nice read. https://blog.jessfraz.com/post/dogfooding-docker-to-test-docker/ …";;@docker @frazelledazzell;#consul #jenkins;"607550694401417217";https://twitter.com/lbernail/status/607550694401417217
;2015/06/04;7;8;"[BLOG] #PowerShell + #Pester + #Jenkins : Journey to Continuous Integration #DevOps http://www.dexterposh.com/2015/06/powershell-pester-jenkins-ci.html …pic.twitter.com/9WwcIO1wYO";;;#PowerShell #Pester #Jenkins #DevOps;"606380937266339840";https://twitter.com/DexterPOSH/status/606380937266339840
;2015/06/02;6;11;"#H2SpringTour final photos on the way. Just wait on it... #FortMeade #Jenkins #Frostproof #HainesCity #WinterHavenpic.twitter.com/VDn98iL8gO";;;#H2SpringTour #FortMeade #Jenkins #Frostproof #HainesCity #WinterHavenpic;"605888717509648386";https://twitter.com/H2Athletes/status/605888717509648386
;2015/06/01;16;7;"The deployer's prayer written by @ClarkeTom, @AaronJRandall, @ablinov and @VivienBarousse. #songkick #jenkins pic.twitter.com/ZF5ejWtYUd";;@ClarkeTom @AaronJRandall @ablinov @VivienBarousse;#songkick #jenkins;"605475606617313281";https://twitter.com/crowquine/status/605475606617313281
;2015/05/29;8;12;"Automating for Operations teams with #Jenkins and #PowerShell on #Windows Part 2 (PS Remoting) - http://bit.ly/PSJenkins2  - #devops #microsoft";;;#Jenkins #PowerShell #Windows #devops #microsoft;"604467648991076353";https://twitter.com/matthodge/status/604467648991076353
;2015/05/21;9;13;"????Jenkins???? ?????????????????????? (WEB+DB PRESS plus)????Amazon????????????! http://amzn.to/1K4J5la  #jenkinsja #jenkins";;;#jenkinsja #jenkins;"601360251401568258";https://twitter.com/lino_s/status/601360251401568258
;2015/05/13;8;13;"http://fb.me/2aRhJVFoH  @SHSBaroqueEns #Viols 5-14 http://tinyurl.com/SHSBaroqueAndViols5-14-2015 … #Ward #Gibbons? #Simpson #Byrd? & #Jenkins pic.twitter.com/toOADETj49";;@SHSBaroqueEns;#Viols #Ward #Gibbons #Simpson #Byrd #Jenkins;"598678746313306112";https://twitter.com/PhillipWSerna/status/598678746313306112
;2015/05/13;7;10;"John #Jenkins 1592-1678 Aire & Corant https://www.youtube.com/watch?v=sgl1-SnnDbA … #Music #Art #Musica #Arte #Cultura #SapereCondivisopic.twitter.com/YIRXkny3MJ";;;#Jenkins #Music #Art #Musica #Arte #Cultura #SapereCondivisopic;"598513526513266688";https://twitter.com/gialele/status/598513526513266688
;2015/04/29;6;7;"received offer: freelance job +6 month fulltime in #munich, no remote work, #ansible #python #jenkins anyone @AnsibleEurope @Ansible_DUS?";;@AnsibleEurope @Ansible_DUS;#munich #ansible #python #jenkins;"593433770302267392";https://twitter.com/resmo79/status/593433770302267392
;2015/04/24;12;20;"New: Building a CI environment with #Docker, #Jenkins, #OpenVPN & #Rancher http://hubs.ly/y0KLX00  by @manel_martinezgpic.twitter.com/PUb81qsyGf";;@manel_martinezgpic;#Docker #Jenkins #OpenVPN #Rancher;"591609380518375425";https://twitter.com/Rancher_Labs/status/591609380518375425
;2015/04/22;10;20;"Have you ever used #Jenkins for orchestrating your delivery pipelines?Here are some useful insights into doing that. http://bit.ly/1K1PNce ";;;#Jenkins;"590980395241328640";https://twitter.com/InfoQ/status/590980395241328640
;2015/04/22;5;14;"#Jenkins HOW-TO: build a project from multiple (Git) repositories - #DevOpshttp://goo.gl/vY5mVn ";;;#Jenkins #DevOpshttp;"590953547056852992";https://twitter.com/javacodegeeks/status/590953547056852992
;2015/04/21;7;9;"#GitHub and #Jenkins pull request checking - #DevOps http://goo.gl/hFYK8O ";;;#GitHub #Jenkins #DevOps;"590409869695406080";https://twitter.com/javacodegeeks/status/590409869695406080
;2015/04/15;10;7;"Introducing Sous Chef: A cookbook to set up a Continuous Delivery Pipeline for Chef Cookbooks http://tech.commercehub.com/2015/04/14/introducing-sous-chef-a-cookbook-to-set-up-a-continuous-delivery-pipeline-for-chef-cookbooks/ … #Chef #devops #jenkins";;;#Chef #devops #jenkins;"588333091929862144";https://twitter.com/CommerceHubTech/status/588333091929862144
;2015/04/12;7;13;"Git flow with #Jenkins and GitLab http://buff.ly/1z6ZqQr ";;;#Jenkins;"587246398690697216";https://twitter.com/javacodegeeks/status/587246398690697216
;2015/04/10;9;12;"#GitHub and #Jenkins integration - #DevOps #Githttp://goo.gl/n9rYl6 ";;;#GitHub #Jenkins #DevOps #Githttp;"586378228807286787";https://twitter.com/javacodegeeks/status/586378228807286787
;2015/04/05;1;2;"#Hiring Quality Asssurance Engineer who likes to code http://bit.ly/1C4RlvB  #QA #automation #ruby #cucumber #Cl #Jenkins #RemoteOK #job";;;#Hiring #QA #automation #ruby #cucumber #Cl #Jenkins #RemoteOK #job;"584865656916545536";https://twitter.com/KristenAtModus/status/584865656916545536
;2015/04/02;6;13;"dev environment for JHipster application using Vagrant, Docker, Jenkins http://goo.gl/CeC7zb  #vagrant #docker #jenkins #jhipster #devops";;;#vagrant #docker #jenkins #jhipster #devops;"583664081309200384";https://twitter.com/Imad_BOUHAMIDI/status/583664081309200384
;2015/03/31;15;33;"ROUND II: ding, ding. #Evans vs #Jenkins @NFLTotalAccess, tune-in!pic.twitter.com/e4RsN9XBFK";;@NFLTotalAccess;#Evans #Jenkins;"583046603793178624";https://twitter.com/nflnetwork/status/583046603793178624
;2015/03/31;19;43;"ROUND II: Philly's biggest critic #Evans vs Philly's safety #Jenkins Coming up on @NFLTotalAccess... Who you got?pic.twitter.com/0DCDEdwAMj";;@NFLTotalAccess;#Evans #Jenkins;"583041061666213891";https://twitter.com/nflnetwork/status/583041061666213891
;2015/03/31;3;10;"#BehindTheScenes of my @Minnesota + @gjonesbass remix lurks the #ThunderDoge https://illmethodology.com/2015/03/ill-samples-a-fans-dog-in-this-free-remix/ … @ModernCritique #Jenkins";;@Minnesota @gjonesbass @ModernCritique;#BehindTheScenes #ThunderDoge #Jenkins;"582986143177797632";https://twitter.com/illGatesMusic/status/582986143177797632
;2015/03/31;5;5;"#YR I'll say it again, this Kyle is more #Jenkins than #Abbott";;;#YR #Jenkins #Abbott;"582949624358436864";https://twitter.com/wildeman12/status/582949624358436864
;2015/03/30;2;6;"Heath Evans is undeniable scientific proof that human beings will devolve into tree pulp before we're all said and done. #Jenkins";;;#Jenkins;"582687486867980288";https://twitter.com/philatticus/status/582687486867980288
;2015/03/30;52;27;"Retweet! --> #Jenkins pic.twitter.com/mJ9t5cd37a";;;#Jenkins;"582686315403223040";https://twitter.com/SportsArePhilly/status/582686315403223040
;2015/03/30;75;98;"Are the @Eagles tough enough? "We're the 4th best tackling team in football " - #Jenkins";;@Eagles;#Jenkins;"582685690762149888";https://twitter.com/nflnetwork/status/582685690762149888
;2015/03/30;38;82;"#Evans vs #Jenkins. IT'S GOING DOWN. Who you got? pic.twitter.com/qTYwJ5OhH8";;;#Evans #Jenkins;"582684744279674880";https://twitter.com/nflnetwork/status/582684744279674880
;2015/03/25;5;4;"Full Stack Developer needed in SF #Java #Nodejs #D3js #Angularjs #JSON #Jenkins #Docker http://www.dice.com/jobs/detail/-/itcca001/976947 …";;;#Java #Nodejs #D3js #Angularjs #JSON #Jenkins #Docker;"580814820116566016";https://twitter.com/oneburgerboy/status/580814820116566016
;2015/03/21;1;9;"These two idiots. #Jenkins taking #Bailey for a walk by the collar of her pajamas. Jerk. #DisWay https://instagram.com/p/0gnZqLB6WX/ ";;;#Jenkins #Bailey #DisWay;"579437210107305984";https://twitter.com/AshleyEsqueda/status/579437210107305984
;2015/03/18;1;4;"#RedmineJenkins : a new #Redmine plugin from @JBoxWeb ! Check it out! http://jbox-web.github.io/redmine_jenkins/ … #Rails #Innovation #FrenchTech #CI #Jenkins";;@JBoxWeb;#RedmineJenkins #Redmine #Rails #Innovation #FrenchTech #CI #Jenkins;"578371446306652160";https://twitter.com/TchoumTux/status/578371446306652160
;2015/03/11;6;4;"New blog post: @adrianmouat shows how to run #Docker in #Jenkins (in Docker) http://container-solutions.com/2015/03/running-docker-in-jenkins-in-docker/ …";;@adrianmouat;#Docker #Jenkins;"575642191747489793";https://twitter.com/containersoluti/status/575642191747489793
;2015/03/11;5;2;"@CloudBees #Jenkins Workflow Summit #devops @ranger4ltdpic.twitter.com/w4e58FvT4E";;@CloudBees @ranger4ltdpic;#Jenkins #devops;"575558946825596929";https://twitter.com/AndyRanger4/status/575558946825596929
;2015/03/09;4;6;"#Jenkins to Nexus with #Git Polling - #DevOps #ApacheNexus #ContinuousDelivery http://goo.gl/atw2HO ";;;#Jenkins #Git #DevOps #ApacheNexus #ContinuousDelivery;"574978123567071232";https://twitter.com/javacodegeeks/status/574978123567071232
;2015/03/07;13;13;"#Jenkins defeats #MorganCo by the score of 62-60 to win the 2015 #3ABoysStateChampionship. @ATLHawks";;@ATLHawks;#Jenkins #MorganCo #3ABoysStateChampionship;"574363868475957249";https://twitter.com/OfficialGHSA/status/574363868475957249
;2015/03/03;15;15;"Automating for Operations teams with #Jenkins and #PowerShell on #Windows Part 1 - http://bit.ly/PSJenkins1  - #devops #microsoft";;;#Jenkins #PowerShell #Windows #devops #microsoft;"572948769068564480";https://twitter.com/matthodge/status/572948769068564480
;2015/02/27;18;8;"Easy scaling of #automatedtests? Anytime. And we're growing! https://getbase.com/company/careers/#test-automation-engineer … #omgkrk #qa #jenkins #amazonpic.twitter.com/tnFPHCTK5G";;;#automatedtests #test #omgkrk #qa #jenkins #amazonpic;"571237542797938688";https://twitter.com/getbaselab/status/571237542797938688
;2015/02/18;3;8;""Continuous Integration, Delivery, Deployment and Maturity Model" http://bit.ly/1KZlsK6  #ci #jenkins #devops #webdevelopment #git";;;#ci #jenkins #devops #webdevelopment #git;"567957481391067136";https://twitter.com/sanderbruinsma/status/567957481391067136
;2015/01/29;12;3;"Hey ! @tripndrive cherche un Lead Dev Java https://www.tripndrive.com/fr/jobs/java-web-confirme … #Java #Spring #Jenkins #Startup #Devoxx #ChtiJugpic.twitter.com/3L4GpNAhaI";;@tripndrive;#Java #Spring #Jenkins #Startup #Devoxx #ChtiJugpic;"560764504728813568";https://twitter.com/TheDamfr/status/560764504728813568
;2015/01/28;3;10;"Great tutorial for setting up Jenkins CI server width a NodeJS project. #NodeJS #Jenkins #StrongLoop http://strongloop.com/strongblog/roll-your-own-node-js-ci-server-with-jenkins-part-1/ …";;;#NodeJS #Jenkins #StrongLoop;"560465616684212224";https://twitter.com/trigun539/status/560465616684212224
;2015/01/18;8;10;"Well ok.. where did #Stone disappear too? and where is #Cassandra? and #Jenkins #TheLibrarians";;;#Stone #Cassandra #Jenkins #TheLibrarians;"557002619160629248";https://twitter.com/maryebrewer/status/557002619160629248
;2015/01/16;10;26;"Doktorka mi diagnositkovala nízkej tlak. Našt?stí se to dá lé?it softwarem. #jira #jenkins";;;#jira #jenkins;"556071315191635968";https://twitter.com/MichalTill/status/556071315191635968
;2015/01/13;19;8;"The reality of unit testing and continuous delivery :-) #tdd #unittesting #CI #jenkins #phpunit #php #webpic.twitter.com/QVsrtGdIQN";;;#tdd #unittesting #CI #jenkins #phpunit #php #webpic;"555069550774206464";https://twitter.com/dr4goonis/status/555069550774206464
;2015/01/13;4;8;"Jenkins??????????????????????????? #jenkins #ps3 http://www.slideshare.net/swiftnest/jenkins-43394510 … @SlideShare??";;@SlideShare;#jenkins #ps3;"555007336121520128";https://twitter.com/dandymania_tw/status/555007336121520128
;2015/01/13;18;25;"???????????????Youtube?????????????????????????! > Java??????Jenkins 25?Tips ???? #jjug #jenkinsja #jenkins https://www.youtube.com/watch?v=3j1RYZdGjIo …";;;#jjug #jenkinsja #jenkins;"554960108707258369";https://twitter.com/lino_s/status/554960108707258369
;2015/01/11;6;5;"???LT????????? #jenkinsja #juc2015 Ci???????Jenkins by @MiuraKatsu #jenkins http://www.slideshare.net/MiuraKatsu/ci-43396873 … via @SlideShare";;@MiuraKatsu @SlideShare;#jenkinsja #juc2015 #jenkins;"554228456511115265";https://twitter.com/MiuraKatsu/status/554228456511115265
;2015/01/09;5;4;"Taller de Integración Continua el 30/1 de @carlesanagustin con @itnove en @MOB_BCN http://www.carlessanagustin.com/2014/12/12/taller-integracion-continua-con-jenkins … @agilebcn @pybcn #jenkins #python";;@carlesanagustin @itnove @MOB_BCN @agilebcn @pybcn;#jenkins #python;"553583788564172800";https://twitter.com/AlexBallarin76/status/553583788564172800
;2015/01/03;10;4;"Continuous Integration and Deployment with OpenShift v3: http://red.ht/1xCEiCG  #jenkins";;;#jenkins;"551368632153157632";https://twitter.com/openshift/status/551368632153157632
;2015/01/02;7;4;"we're looking for a build infrastructure engineer at @scalingdata. http://bit.ly/1vSpay7  #devops #jenkins #aws";;@scalingdata;#devops #jenkins #aws;"551138440767488000";https://twitter.com/esammer/status/551138440767488000
;2014/12/30;4;10;"Running #Jenkins or #TeamCity? Don't pollute your build slave/agent, run the build process in a #Docker container!http://ariya.ofilabs.com/2014/12/docker-and-phoenix-how-to-make-your-continuous-integration-more-awesome.html …";;;#Jenkins #TeamCity #Docker;"549945244859392000";https://twitter.com/AriyaHidayat/status/549945244859392000
;2014/12/28;19;42;"If I've said it once, I've said it a thousand times @johnlarroquette is a living legend. #TheLibrarians #Jenkins";;@johnlarroquette;#TheLibrarians #Jenkins;"549425213578833921";https://twitter.com/johnharlankim/status/549425213578833921
;2014/12/24;0;0;"http://VideoBinge.com : LEEROY JENKINS (Halo Reach Machinima) http://tinyurl.com/pdwsuzk  #halo #jenkins #leeroy #machinima";;;#halo #jenkins #leeroy #machinima;"547700947007197185";https://twitter.com/VideoBinge/status/547700947007197185
;2014/12/14;8;8;"@Dean_Devlin @fajitas Congrats on episode3 of #TheLibrarians! #characterDevelopment #humor & fun! #Jenkins #Stonepic.twitter.com/mEuwRbVsd4";;@Dean_Devlin @fajitas;#TheLibrarians #characterDevelopment #humor #Jenkins #Stonepic;"544314786859601922";https://twitter.com/cindykcruz/status/544314786859601922
;2014/12/14;23;26;"#DonneInArte #Art Wilfred #Jenkins "Park Row At Night"1898 @alecoscino @FrankCapitone @mirianagrassi1 @fra852pic.twitter.com/fUCVwUrSnb";;@alecoscino @FrankCapitone @mirianagrassi1 @fra852pic;#DonneInArte #Art #Jenkins;"544307496857632768";https://twitter.com/VicoLudovico/status/544307496857632768
;2014/12/12;4;4;"Continuous Delivery for Heroku With #Jenkins | #Java Code Geeks http://buff.ly/16djw3y ";;;#Jenkins #Java;"543518155675811840";https://twitter.com/javacodegeeks/status/543518155675811840
;2014/12/12;7;9;"Here's a #TYPO3 Quality Assurance template with build script and #jenkins configuration. Would like some feedback! https://github.com/cedricziel/typo3-extension-qa-skeleton …";;;#TYPO3 #jenkins;"543463920275832832";https://twitter.com/cedricziel/status/543463920275832832
;2014/12/11;7;9;"Git flow with #Jenkins and GitLab | #Java Code Geeks http://buff.ly/1sdXBU3 ";;;#Jenkins #Java;"543095402044874753";https://twitter.com/javacodegeeks/status/543095402044874753
;2014/12/08;5;19;"Quelques plugins intéressants pour Jenkins sur des projets web PHP: http://fdw.lu/bAm  #fdw #jenkins #plugins #php #css";;;#fdw #jenkins #plugins #php #css;"541852191649431553";https://twitter.com/LaFermeDuWeb/status/541852191649431553
;2014/12/05;9;22;"Analyser un projet PHP avec Jenkins: http://fdw.lu/bAK  #fdw #php #jenkins #code";;;#fdw #php #jenkins #code;"540770094570541056";https://twitter.com/LaFermeDuWeb/status/540770094570541056
;2014/12/01;4;16;"Installer et sécuriser Jenkins: http://fdw.lu/B91  #fdw #jenkins #tests #deploiement #php";;;#fdw #jenkins #tests #deploiement #php;"539317986189123585";https://twitter.com/LaFermeDuWeb/status/539317986189123585
;2014/11/18;17;11;"There's an odd cult around @jenkinsci at work. It's probably my fault. #jenkins pic.twitter.com/525vrpGYNt";;@jenkinsci;#jenkins;"534744729335115776";https://twitter.com/hipsters_unite/status/534744729335115776
;2014/11/07;27;38;"Which Chiefs WR Is Most Likely to Catch First TD: #Bowe #Avery #Hemingway or #Jenkins? pic.twitter.com/go9ot0KOJi";;;#Bowe #Avery #Hemingway #Jenkins;"530721623201288192";https://twitter.com/nflnetwork/status/530721623201288192
;2014/11/06;4;3;"New HOWTO: #Jenkins CI on Pivotal CF | http://spr.ly/6012qUfj  @CloudFoundry";;@CloudFoundry;#Jenkins;"530474958733185024";https://twitter.com/pivotal/status/530474958733185024
;2014/11/05;3;4;"BigPanda wins the Geek Lottery with the 1000th #jenkins plugin! Thanks, @kohsukekawa ! http://blog.bigpanda.io/bigpanda-creates-1000th-jenkins-plugin …pic.twitter.com/lYFLIzSwQY";;@kohsukekawa;#jenkins;"530020771507093504";https://twitter.com/bigpanda/status/530020771507093504
